"zip_code","latitude","longitude","city","state","county"
"08882",40.44556,-74.37842,"South River","NJ","Middlesex"
"08884",40.39493,-74.39196,"Spotswood","NJ","Middlesex"
"08885",40.576372,-74.831105,"Stanton","NJ","Hunterdon"
"08886",40.69302,-75.10565,"Stewartsville","NJ","Warren"
"08887",40.52219,-74.79428,"Three Bridges","NJ","Hunterdon"
"08888",40.619412,-74.740597,"Whitehouse","NJ","Hunterdon"
"08889",40.60744,-74.75936,"Whitehouse Station","NJ","Hunterdon"
"08890",40.53877,-74.57531,"Zarephath","NJ","Somerset"
"08896",40.566553,-74.599801,"Raritan","NJ","Somerset"
"08899",40.520254,-74.420545,"Edison","NJ","Middlesex"
"08901",40.48426,-74.44275,"New Brunswick","NJ","Middlesex"
"08902",40.44236,-74.48579,"North Brunswick","NJ","Middlesex"
"08903",40.513854,-74.445098,"New Brunswick","NJ","Middlesex"
"08904",40.50057,-74.42832,"Highland Park","NJ","Middlesex"
"08905",40.430006,-74.417344,"New Brunswick","NJ","Middlesex"
"08906",40.430006,-74.417344,"New Brunswick","NJ","Middlesex"
"08922",40.430006,-74.417344,"New Brunswick","NJ","Middlesex"
"08933",40.430006,-74.417344,"New Brunswick","NJ","Middlesex"
"08988",40.430006,-74.417344,"New Brunswick","NJ","Middlesex"
"08989",40.430006,-74.417344,"New Brunswick","NJ","Middlesex"
"09007","","","Apo","AE",""
"09009","","","Apo","AE",""
"09012","","","Apo","AE",""
"09013","","","Apo","AE",""
"09014","","","Apo","AE",""
"09021","","","Apo","AE",""
"09028","","","Apo","AE",""
"09029","","","Apo","AE",""
"09031","","","Apo","AE",""
"09033","","","Apo","AE",""
"09034","","","Apo","AE",""
"09036","","","Apo","AE",""
"09037","","","Apo","AE",""
"09042","","","Apo","AE",""
"09045","","","Apo","AE",""
"09046","","","Apo","AE",""
"09050","","","Apo","AE",""
"09053","","","Apo","AE",""
"09054","","","Apo","AE",""
"09056","","","Apo","AE",""
"09058","","","Apo","AE",""
"09059","","","Apo","AE",""
"09060","","","Apo","AE",""
"09063","","","Apo","AE",""
"09067","","","Apo","AE",""
"09069","","","Apo","AE",""
"09072","","","Apo","AE",""
"09074","","","Apo","AE",""
"09076","","","Apo","AE",""
"09080","","","Apo","AE",""
"09081","","","Apo","AE",""
"09086","","","Apo","AE",""
"09089","","","Apo","AE",""
"09090","","","Apo","AE",""
"09094","","","Apo","AE",""
"09095","","","Apo","AE",""
"09096","","","Apo","AE",""
"09098","","","Apo","AE",""
"09099","","","Apo","AE",""
"09100","","","Apo","AE",""
"09102","","","Apo","AE",""
"09103","","","Apo","AE",""
"09104","","","Apo","AE",""
"09106","","","Apo","AE",""
"09107","","","Apo","AE",""
"09110","","","Apo","AE",""
"09111","","","Apo","AE",""
"09112","","","Apo","AE",""
"09114","","","Apo","AE",""
"09123","","","Apo","AE",""
"09126","","","Apo","AE",""
"09128","","","Apo","AE",""
"09131","","","Apo","AE",""
"09136","","","Apo","AE",""
"09137","","","Apo","AE",""
"09138","","","Apo","AE",""
"09139","","","Apo","AE",""
"09140","","","Apo","AE",""
"09142","","","Apo","AE",""
"09143","","","Apo","AE",""
"09154","","","Apo","AE",""
"09157","","","Apo","AE",""
"09164","","","Apo","AE",""
"09165","","","Apo","AE",""
"09166","","","Apo","AE",""
"09169","","","Apo","AE",""
"09172","","","Apo","AE",""
"09173","","","Apo","AE",""
"09175","","","Apo","AE",""
"09177","","","Apo","AE",""
"09178","","","Apo","AE",""
"09180","","","Apo","AE",""
"09182","","","Apo","AE",""
"09183","","","Apo","AE",""
"09185","","","Apo","AE",""
"09186","","","Apo","AE",""
"09189","","","Apo","AE",""
"09211","","","Apo","AE",""
"09212","","","Apo","AE",""
"09213","","","Apo","AE",""
"09214","","","Apo","AE",""
"09220","","","Apo","AE",""
"09222","","","Apo","AE",""
"09225","","","Apo","AE",""
"09226","","","Apo","AE",""
"09227","","","Apo","AE",""
"09229","","","Apo","AE",""
"09234","","","Apo","AE",""
"09237","","","Apo","AE",""
"09239","","","Apo","AE",""
"09244","","","Apo","AE",""
"09245","","","Apo","AE",""
"09250","","","Apo","AE",""
"09252","","","Apo","AE",""
"09262","","","Apo","AE",""
"09263","","","Apo","AE",""
"09264","","","Apo","AE",""
"09265","","","Apo","AE",""
"09266","","","Apo","AE",""
"09267","","","Apo","AE",""
"09269","","","Apo","AE",""
"09275","","","Apo","AE",""
"09302","","","Apo","AE",""
"09303","","","Apo","AE",""
"09304","","","Apo","AE",""
"09305","","","Apo","AE",""
"09340","","","Apo","AE",""
"09391","","","Apo","AE",""
"09396","","","Apo","AE",""
"09397","","","Apo","AE",""
"09398","","","Apo","AE",""
"09409","","","Fpo","AE",""
"09419","","","Fpo","AE",""
"09420","","","Fpo","AE",""
"09421","","","Fpo","AE",""
"09447","","","Apo","AE",""
"09448","","","Apo","AE",""
"09449","","","Apo","AE",""
"09454","","","Apo","AE",""
"09456","","","Apo","AE",""
"09459","","","Apo","AE",""
"09461","","","Apo","AE",""
"09463","","","Apo","AE",""
"09464","","","Apo","AE",""
"09468","","","Apo","AE",""
"09469","","","Apo","AE",""
"09470","","","Apo","AE",""
"09494","","","Apo","AE",""
"09496","","","Apo","AE",""
"09498","","","Fpo","AE",""
"09499","","","Fpo","AE",""
"09501","","","Fpo","AE",""
"09502","","","Fpo","AE",""
"09503","","","Fpo","AE",""
"09504","","","Fpo","AE",""
"09505","","","Fpo","AE",""
"09506","","","Fpo","AE",""
"09507","","","Fpo","AE",""
"09508","","","Fpo","AE",""
"09509","","","Fpo","AE",""
"09510","","","Fpo","AE",""
"09511","","","Fpo","AE",""
"09517","","","Fpo","AE",""
"09521","","","Fpo","AE",""
"09524","","","Apo","AE",""
"09532","","","Fpo","AE",""
"09534","","","Fpo","AE",""
"09536","","","Fpo","AE",""
"09543","","","Fpo","AE",""
"09544","","","Fpo","AE",""
"09545","","","Fpo","AE",""
"09549","","","Fpo","AE",""
"09550","","","Fpo","AE",""
"09551","","","Fpo","AE",""
"09554","","","Fpo","AE",""
"09556","","","Fpo","AE",""
"09557","","","Fpo","AE",""
"09558","","","Fpo","AE",""
"09563","","","Fpo","AE",""
"09564","","","Fpo","AE",""
"09565","","","Fpo","AE",""
"09566","","","Fpo","AE",""
"09567","","","Fpo","AE",""
"09568","","","Fpo","AE",""
"09569","","","Fpo","AE",""
"09570","","","Fpo","AE",""
"09573","","","Fpo","AE",""
"09574","","","Fpo","AE",""
"09575","","","Fpo","AE",""
"09576","","","Fpo","AE",""
"09577","","","Fpo","AE",""
"09578","","","Fpo","AE",""
"09579","","","Fpo","AE",""
"09581","","","Fpo","AE",""
"09582","","","Fpo","AE",""
"09586","","","Fpo","AE",""
"09587","","","Fpo","AE",""
"09588","","","Fpo","AE",""
"09589","","","Fpo","AE",""
"09590","","","Fpo","AE",""
"09591","","","Fpo","AE",""
"09593","","","Fpo","AE",""
"09594","","","Fpo","AE",""
"09595","","","Fpo","AE",""
"09596","","","Fpo","AE",""
"09599","","","Fpo","AE",""
"09601","","","Apo","AE",""
"09603","","","Apo","AE",""
"09604","","","Apo","AE",""
"09609","","","Fpo","AE",""
"09610","","","Apo","AE",""
"09612","","","Fpo","AE",""
"09613","","","Apo","AE",""
"09617","","","Apo","AE",""
"09618","","","Fpo","AE",""
"09619","","","Fpo","AE",""
"09620","","","Fpo","AE",""
"09621","","","Fpo","AE",""
"09622","","","Fpo","AE",""
"09623","","","Fpo","AE",""
"09624","","","Apo","AE",""
"09625","","","Fpo","AE",""
"09626","","","Fpo","AE",""
"09627","","","Fpo","AE",""
"09628","","","Apo","AE",""
"09630","","","Apo","AE",""
"09631","","","Apo","AE",""
"09636","","","Fpo","AE",""
"09638","","","Apo","AE",""
"09642","","","Apo","AE",""
"09643","","","Apo","AE",""
"09644","","","Fpo","AE",""
"09645","","","Fpo","AE",""
"09647","","","Apo","AE",""
"09649","","","Fpo","AE",""
"09703","","","Apo","AE",""
"09704","","","Apo","AE",""
"09705","","","Apo","AE",""
"09706","","","Apo","AE",""
"09707","","","Apo","AE",""
"09708","","","Apo","AE",""
"09709","","","Apo","AE",""
"09710","","","Apo","AE",""
"09711","","","Apo","AE",""
"09713","","","Apo","AE",""
"09714","","","Apo","AE",""
"09715","","","Apo","AE",""
"09716","","","Apo","AE",""
"09717","","","Apo","AE",""
"09718","","","Apo","AE",""
"09720","","","Apo","AE",""
"09721","","","Apo","AE",""
"09722","","","Apo","AE",""
"09723","","","Apo","AE",""
"09724","","","Apo","AE",""
"09725","","","Apo","AE",""
"09726","","","Apo","AE",""
"09727","","","Fpo","AE",""
"09728","","","Fpo","AE",""
"09729","","","Fpo","AE",""
"09730","","","Fpo","AE",""
"09731","","","Fpo","AE",""
"09732","","","Apo","AE",""
"09733","","","Fpo","AE",""
"09734","","","Fpo","AE",""
"09735","","","Apo","AE",""
"09777","","","Apo","AE",""
"09779","","","Apo","AE",""
"09780","","","Apo","AE",""
"09782","","","Apo","AE",""
"09783","","","Apo","AE",""
"09784","","","Apo","AE",""
"09789","","","Apo","AE",""
"09790","","","Apo","AE",""
"09791","","","Apo","AE",""
"09792","","","Apo","AE",""
"09793","","","Apo","AE",""
"09795","","","Apo","AE",""
"09796","","","Apo","AE",""
"09797","","","Apo","AE",""
"09802","","","Apo","AE",""
"09803","","","Apo","AE",""
"09804","","","Apo","AE",""
"09805","","","Apo","AE",""
"09808","","","Apo","AE",""
"09809","","","Apo","AE",""
"09810","","","Apo","AE",""
"09811","","","Apo","AE",""
"09812","","","Apo","AE",""
"09813","","","Apo","AE",""
"09814","","","Apo","AE",""
"09815","","","Apo","AE",""
"09816","","","Apo","AE",""
"09819","","","Apo","AE",""
"09821","","","Apo","AE",""
"09822","","","Apo","AE",""
"09823","","","Apo","AE",""
"09824","","","Apo","AE",""
"09825","","","Apo","AE",""
"09826","","","Apo","AE",""
"09827","","","Apo","AE",""
"09828","","","Apo","AE",""
"09829","","","Apo","AE",""
"09830","","","Apo","AE",""
"09831","","","Apo","AE",""
"09832","","","Apo","AE",""
"09833","","","Apo","AE",""
"09834","","","Fpo","AE",""
"09835","","","Fpo","AE",""
"09836","","","Fpo","AE",""
"09837","","","Apo","AE",""
"09838","","","Apo","AE",""
"09839","","","Apo","AE",""
"09841","","","Apo","AE",""
"09842","","","Apo","AE",""
"09843","","","Apo","AE",""
"09844","","","Apo","AE",""
"09852","","","Apo","AE",""
"09853","","","Apo","AE",""
"09854","","","Apo","AE",""
"09855","","","Apo","AE",""
"09858","","","Apo","AE",""
"09865","","","Fpo","AE",""
"09866","","","Apo","AE",""
"09867","","","Apo","AE",""
"09868","","","Apo","AE",""
"09871","","","Apo","AE",""
"09876","","","Apo","AE",""
"09880","","","Apo","AE",""
"09882","","","Apo","AE",""
"09888","","","Apo","AE",""
"09889","","","Apo","AE",""
"09890","","","Apo","AE",""
"09892","","","Apo","AE",""
"09894","","","Apo","AE",""
"09898","","","Apo","AE",""
"09899","","","Apo","AE",""
"10001",40.75064,-73.99728,"New York","NY","New York"
"10002",40.71597,-73.98692,"New York","NY","New York"
"10003",40.73184,-73.98915,"New York","NY","New York"
"10004",40.69431,-74.01835,"New York","NY","New York"
"10005",40.70614,-74.00862,"New York","NY","New York"
"10006",40.70949,-74.01306,"New York","NY","New York"
"10007",40.71387,-74.00792,"New York","NY","New York"
"10008",40.780751,-73.977182,"New York","NY","New York"
"10009",40.72639,-73.97865,"New York","NY","New York"
"10010",40.73899,-73.98243,"New York","NY","New York"
"10011",40.74173,-74.00037,"New York","NY","New York"
"10012",40.7256,-73.99794,"New York","NY","New York"
"10013",40.72001,-74.00472,"New York","NY","New York"
"10014",40.73407,-74.00601,"New York","NY","New York"
"10015",40.780751,-73.977182,"New York","NY","New York"
"10016",40.74515,-73.97807,"New York","NY","New York"
"10017",40.75235,-73.9726,"New York","NY","New York"
"10018",40.75536,-73.99265,"New York","NY","New York"
"10019",40.76586,-73.9853,"New York","NY","New York"
"10020",40.75917,-73.98071,"New York","NY","New York"
"10021",40.76963,-73.95899,"New York","NY","New York"
"10022",40.75856,-73.96787,"New York","NY","New York"
"10023",40.77464,-73.97836,"New York","NY","New York"
"10024",40.78534,-73.97138,"New York","NY","New York"
"10025",40.79825,-73.96831,"New York","NY","New York"
"10026",40.80302,-73.95348,"New York","NY","New York"
"10027",40.81187,-73.95459,"New York","NY","New York"
"10028",40.77643,-73.95339,"New York","NY","New York"
"10029",40.79265,-73.94788,"New York","NY","New York"
"10030",40.81826,-73.94283,"New York","NY","New York"
"10031",40.82485,-73.95023,"New York","NY","New York"
"10032",40.839,-73.94282,"New York","NY","New York"
"10033",40.84744,-73.93549,"New York","NY","New York"
"10034",40.86749,-73.92358,"New York","NY","New York"
"10035",40.79538,-73.92965,"New York","NY","New York"
"10036",40.75976,-73.99064,"New York","NY","New York"
"10037",40.81302,-73.93776,"New York","NY","New York"
"10038",40.70914,-74.00298,"New York","NY","New York"
"10039",40.82631,-73.93752,"New York","NY","New York"
"10040",40.85807,-73.9296,"New York","NY","New York"
"10041",40.703801,-74.009814,"New York","NY","New York"
"10043",40.780751,-73.977182,"New York","NY","New York"
"10044",40.76209,-73.94981,"New York","NY","New York"
"10045",40.70859,-74.008687,"New York","NY","New York"
"10046",40.780751,-73.977182,"New York","NY","New York"
"10047",40.780751,-73.977182,"New York","NY","New York"
"10048",40.71254,-74.013289,"New York","NY","New York"
"10055",40.780751,-73.977182,"New York","NY","New York"
"10060",40.780751,-73.977182,"New York","NY","New York"
"10069",40.77752,-73.98875,"New York","NY","New York"
"10072",40.780751,-73.977182,"New York","NY","New York"
"10079",40.780751,-73.977182,"New York","NY","New York"
"10080",40.780751,-73.977182,"New York","NY","New York"
"10081",40.780751,-73.977182,"New York","NY","New York"
"10082",40.780751,-73.977182,"New York","NY","New York"
"10087",40.780751,-73.977182,"New York","NY","New York"
"10090",40.780751,-73.977182,"New York","NY","New York"
"10094",40.780751,-73.977182,"New York","NY","New York"
"10095",40.748181,-73.988421,"New York","NY","New York"
"10096",40.780751,-73.977182,"New York","NY","New York"
"10098",40.748181,-73.988421,"New York","NY","New York"
"10099",40.780751,-73.977182,"New York","NY","New York"
"10101",40.780751,-73.977182,"New York","NY","New York"
"10102",40.780751,-73.977182,"New York","NY","New York"
"10103",40.76078,-73.97767,"New York","NY","New York"
"10104",40.760943,-73.979908,"New York","NY","New York"
"10105",40.762808,-73.978534,"New York","NY","New York"
"10106",40.765243,-73.980438,"New York","NY","New York"
"10107",40.766429,-73.982728,"New York","NY","New York"
"10108",40.780751,-73.977182,"New York","NY","New York"
"10109",40.780751,-73.977182,"New York","NY","New York"
"10110",40.7545,-73.98226,"New York","NY","New York"
"10111",40.75953,-73.97858,"New York","NY","New York"
"10112",40.75891,-73.97904,"New York","NY","New York"
"10113",40.780751,-73.977182,"New York","NY","New York"
"10114",40.780751,-73.977182,"New York","NY","New York"
"10115",40.81085,-73.96374,"New York","NY","New York"
"10116",40.780751,-73.977182,"New York","NY","New York"
"10117",40.780751,-73.977182,"New York","NY","New York"
"10118",40.748998,-73.986467,"New York","NY","New York"
"10119",40.75064,-73.99273,"New York","NY","New York"
"10120",40.750629,-73.989426,"New York","NY","New York"
"10121",40.74964,-73.991889,"New York","NY","New York"
"10122",40.751757,-73.992171,"New York","NY","New York"
"10123",40.751489,-73.990537,"New York","NY","New York"
"10124",40.780751,-73.977182,"New York","NY","New York"
"10125",40.780751,-73.977182,"New York","NY","New York"
"10126",40.780751,-73.977182,"New York","NY","New York"
"10128",40.78151,-73.95018,"New York","NY","New York"
"10129",40.780751,-73.977182,"New York","NY","New York"
"10130",40.780751,-73.977182,"New York","NY","New York"
"10131",40.780751,-73.977182,"New York","NY","New York"
"10132",40.780751,-73.977182,"New York","NY","New York"
"10133",40.780751,-73.977182,"New York","NY","New York"
"10138",40.780751,-73.977182,"New York","NY","New York"
"10149",40.780751,-73.977182,"New York","NY","New York"
"10150",40.780751,-73.977182,"New York","NY","New York"
"10151",40.763419,-73.973971,"New York","NY","New York"
"10152",40.75872,-73.9718,"New York","NY","New York"
"10153",40.76362,-73.97244,"New York","NY","New York"
"10154",40.75778,-73.97249,"New York","NY","New York"
"10155",40.761104,-73.968036,"New York","NY","New York"
"10156",40.780751,-73.977182,"New York","NY","New York"
"10157",40.780751,-73.977182,"New York","NY","New York"
"10158",40.749435,-73.9758,"New York","NY","New York"
"10159",40.780751,-73.977182,"New York","NY","New York"
"10160",40.780751,-73.977182,"New York","NY","New York"
"10161",40.780751,-73.977182,"New York","NY","New York"
"10162",40.76936,-73.94986,"New York","NY","New York"
"10163",40.780751,-73.977182,"New York","NY","New York"
"10164",40.780751,-73.977182,"New York","NY","New York"
"10165",40.75213,-73.97872,"New York","NY","New York"
"10166",40.754591,-73.976238,"New York","NY","New York"
"10167",40.75465,-73.97477,"New York","NY","New York"
"10168",40.75145,-73.9771,"New York","NY","New York"
"10169",40.75467,-73.97643,"New York","NY","New York"
"10170",40.75263,-73.97588,"New York","NY","New York"
"10171",40.7559,-73.97386,"New York","NY","New York"
"10172",40.75527,-73.97431,"New York","NY","New York"
"10173",40.75379,-73.97961,"New York","NY","New York"
"10174",40.75144,-73.975,"New York","NY","New York"
"10175",40.754305,-73.979782,"New York","NY","New York"
"10176",40.75557,-73.978877,"New York","NY","New York"
"10177",40.75498,-73.97589,"New York","NY","New York"
"10178",40.751378,-73.978507,"New York","NY","New York"
"10179",40.780751,-73.977182,"New York","NY","New York"
"10184",40.780751,-73.977182,"New York","NY","New York"
"10185",40.780751,-73.977182,"New York","NY","New York"
"10196",40.780751,-73.977182,"New York","NY","New York"
"10197",40.780751,-73.977182,"New York","NY","New York"
"10199",40.75138,-73.99715,"New York","NY","New York"
"10203",40.780751,-73.977182,"New York","NY","New York"
"10211",40.780751,-73.977182,"New York","NY","New York"
"10212",40.780751,-73.977182,"New York","NY","New York"
"10213",40.780751,-73.977182,"New York","NY","New York"
"10242",40.780751,-73.977182,"New York","NY","New York"
"10249",40.780751,-73.977182,"New York","NY","New York"
"10256",40.780751,-73.977182,"New York","NY","New York"
"10257",40.780751,-73.977182,"New York","NY","New York"
"10258",40.780751,-73.977182,"New York","NY","New York"
"10259",40.780751,-73.977182,"New York","NY","New York"
"10260",40.780751,-73.977182,"New York","NY","New York"
"10261",40.780751,-73.977182,"New York","NY","New York"
"10265",40.780751,-73.977182,"New York","NY","New York"
"10268",40.780751,-73.977182,"New York","NY","New York"
"10269",40.780751,-73.977182,"New York","NY","New York"
"10270",40.706925,-74.008154,"New York","NY","New York"
"10271",40.70844,-74.01033,"New York","NY","New York"
"10272",40.780751,-73.977182,"New York","NY","New York"
"10273",40.780751,-73.977182,"New York","NY","New York"
"10274",40.780751,-73.977182,"New York","NY","New York"
"10275",40.780751,-73.977182,"New York","NY","New York"
"10276",40.780751,-73.977182,"New York","NY","New York"
"10277",40.780751,-73.977182,"New York","NY","New York"
"10278",40.71513,-74.00373,"New York","NY","New York"
"10279",40.71263,-74.00867,"New York","NY","New York"
"10280",40.70985,-74.01651,"New York","NY","New York"
"10281",40.714643,-74.014958,"New York","NY","New York"
"10282",40.71655,-74.01495,"New York","NY","New York"
"10285",40.71533,-74.016306,"New York","NY","New York"
"10286",40.714231,-74.011895,"New York","NY","New York"
"10292",40.780751,-73.977182,"New York","NY","New York"
"10301",40.62803,-74.09564,"Staten Island","NY","Richmond"
"10302",40.63055,-74.13776,"Staten Island","NY","Richmond"
"10303",40.63223,-74.16903,"Staten Island","NY","Richmond"
"10304",40.60671,-74.0931,"Staten Island","NY","Richmond"
"10305",40.59592,-74.07539,"Staten Island","NY","Richmond"
"10306",40.57149,-74.1243,"Staten Island","NY","Richmond"
"10307",40.50817,-74.24254,"Staten Island","NY","Richmond"
"10308",40.55213,-74.15029,"Staten Island","NY","Richmond"
"10309",40.53001,-74.21912,"Staten Island","NY","Richmond"
"10310",40.63243,-74.11653,"Staten Island","NY","Richmond"
"10311",40.60523,-74.17956,"Staten Island","NY","Richmond"
"10312",40.54489,-74.18084,"Staten Island","NY","Richmond"
"10313",40.564393,-74.146836,"Staten Island","NY","Richmond"
"10314",40.60086,-74.16306,"Staten Island","NY","Richmond"
"10451",40.82097,-73.92383,"Bronx","NY","Bronx"
"10452",40.8378,-73.92333,"Bronx","NY","Bronx"
"10453",40.85248,-73.9133,"Bronx","NY","Bronx"
"10454",40.8056,-73.91664,"Bronx","NY","Bronx"
"10455",40.8148,-73.90862,"Bronx","NY","Bronx"
"10456",40.83064,-73.90812,"Bronx","NY","Bronx"
"10457",40.84571,-73.89794,"Bronx","NY","Bronx"
"10458",40.86249,-73.88643,"Bronx","NY","Bronx"
"10459",40.82572,-73.89295,"Bronx","NY","Bronx"
"10460",40.84273,-73.87891,"Bronx","NY","Bronx"
"10461",40.84671,-73.84079,"Bronx","NY","Bronx"
"10462",40.84297,-73.85873,"Bronx","NY","Bronx"
"10463",40.88841,-73.89905,"Bronx","NY","Bronx"
"10464",40.86821,-73.80044,"Bronx","NY","Bronx"
"10465",40.8286,-73.82179,"Bronx","NY","Bronx"
"10466",40.89104,-73.8461,"Bronx","NY","Bronx"
"10467",40.87522,-73.872,"Bronx","NY","Bronx"
"10468",40.8681,-73.89985,"Bronx","NY","Bronx"
"10469",40.86851,-73.84666,"Bronx","NY","Bronx"
"10470",40.89598,-73.86805,"Bronx","NY","Bronx"
"10471",40.90002,-73.9067,"Bronx","NY","Bronx"
"10472",40.82968,-73.86942,"Bronx","NY","Bronx"
"10473",40.81817,-73.85889,"Bronx","NY","Bronx"
"10474",40.81061,-73.8846,"Bronx","NY","Bronx"
"10475",40.87528,-73.82702,"Bronx","NY","Bronx"
"10499",40.851549,-73.840908,"Bronx","NY","Bronx"
"10501",41.2954,-73.76006,"Amawalk","NY","Westchester"
"10502",41.01126,-73.8409,"Ardsley","NY","Westchester"
"10503",41.02654,-73.8753,"Ardsley On Hudson","NY","Westchester"
"10504",41.13065,-73.70629,"Armonk","NY","Westchester"
"10505",41.34207,-73.74791,"Baldwin Place","NY","Westchester"
"10506",41.1889,-73.63411,"Bedford","NY","Westchester"
"10507",41.22879,-73.6878,"Bedford Hills","NY","Westchester"
"10509",41.41205,-73.5937,"Brewster","NY","Putnam"
"10510",41.14152,-73.83411,"Briarcliff Manor","NY","Westchester"
"10511",41.26302,-73.94391,"Buchanan","NY","Westchester"
"10512",41.4483,-73.71054,"Carmel","NY","Putnam"
"10514",41.17331,-73.77071,"Chappaqua","NY","Westchester"
"10516",41.45342,-73.90233,"Cold Spring","NY","Putnam"
"10517",41.29837,-73.86013,"Crompond","NY","Westchester"
"10518",41.26787,-73.60073,"Cross River","NY","Westchester"
"10519",41.34701,-73.66196,"Croton Falls","NY","Westchester"
"10520",41.22183,-73.87348,"Croton On Hudson","NY","Westchester"
"10521",41.234256,-73.926165,"Croton On Hudson","NY","Westchester"
"10522",41.01221,-73.8646,"Dobbs Ferry","NY","Westchester"
"10523",41.06005,-73.81859,"Elmsford","NY","Westchester"
"10524",41.37076,-73.92201,"Garrison","NY","Putnam"
"10526",41.29388,-73.66171,"Goldens Bridge","NY","Westchester"
"10527",41.3195,-73.76502,"Granite Springs","NY","Westchester"
"10528",40.97819,-73.72306,"Harrison","NY","Westchester"
"10530",41.02304,-73.80764,"Hartsdale","NY","Westchester"
"10532",41.09873,-73.80066,"Hawthorne","NY","Westchester"
"10533",41.03826,-73.8556,"Irvington","NY","Westchester"
"10535",41.33536,-73.79965,"Jefferson Valley","NY","Westchester"
"10536",41.26971,-73.68943,"Katonah","NY","Westchester"
"10537",41.33784,-73.88528,"Lake Peekskill","NY","Putnam"
"10538",40.9376,-73.75707,"Larchmont","NY","Westchester"
"10540",41.32575,-73.72745,"Lincolndale","NY","Westchester"
"10541",41.37855,-73.75122,"Mahopac","NY","Putnam"
"10542",41.37115,-73.76436,"Mahopac Falls","NY","Putnam"
"10543",40.95274,-73.73645,"Mamaroneck","NY","Westchester"
"10545",41.17861,-73.83547,"Maryknoll","NY","Westchester"
"10546",41.19472,-73.8002,"Millwood","NY","Westchester"
"10547",41.31178,-73.84637,"Mohegan Lake","NY","Westchester"
"10548",41.24599,-73.93643,"Montrose","NY","Westchester"
"10549",41.19981,-73.72028,"Mount Kisco","NY","Westchester"
"10550",40.90627,-73.8351,"Mount Vernon","NY","Westchester"
"10551",41.119008,-73.732996,"Mount Vernon","NY","Westchester"
"10552",40.92376,-73.82497,"Mount Vernon","NY","Westchester"
"10553",40.90858,-73.82161,"Mount Vernon","NY","Westchester"
"10557",41.119008,-73.732996,"Mount Vernon","NY","Westchester"
"10558",41.119008,-73.732996,"Mount Vernon","NY","Westchester"
"10559",41.119008,-73.732996,"Mount Vernon","NY","Westchester"
"10560",41.33303,-73.60264,"North Salem","NY","Westchester"
"10562",41.19295,-73.8305,"Ossining","NY","Westchester"
"10566",41.28924,-73.91837,"Peekskill","NY","Westchester"
"10567",41.28922,-73.89633,"Cortlandt Manor","NY","Westchester"
"10570",41.12854,-73.78917,"Pleasantville","NY","Westchester"
"10571",41.119008,-73.732996,"Pleasantville","NY","Westchester"
"10572",41.119008,-73.732996,"Pleasantville","NY","Westchester"
"10573",41.01676,-73.67735,"Port Chester","NY","Westchester"
"10576",41.21323,-73.57289,"Pound Ridge","NY","Westchester"
"10577",41.03755,-73.71349,"Purchase","NY","Westchester"
"10578",41.31815,-73.673,"Purdys","NY","Westchester"
"10579",41.39651,-73.83384,"Putnam Valley","NY","Putnam"
"10580",40.97854,-73.69258,"Rye","NY","Westchester"
"10581",41.119008,-73.732996,"Rye","NY","Westchester"
"10583",40.98916,-73.79443,"Scarsdale","NY","Westchester"
"10587",41.328737,-73.742268,"Shenorock","NY","Westchester"
"10588",41.33222,-73.82624,"Shrub Oak","NY","Westchester"
"10589",41.33178,-73.6933,"Somers","NY","Westchester"
"10590",41.25421,-73.53719,"South Salem","NY","Westchester"
"10591",41.08436,-73.84653,"Tarrytown","NY","Westchester"
"10592",41.119008,-73.732996,"Tarrytown","NY","Westchester"
"10594",41.11579,-73.771,"Thornwood","NY","Westchester"
"10595",41.08626,-73.78097,"Valhalla","NY","Westchester"
"10596",41.25552,-73.95854,"Verplanck","NY","Westchester"
"10597",41.29423,-73.59703,"Waccabuc","NY","Westchester"
"10598",41.28309,-73.79516,"Yorktown Heights","NY","Westchester"
"10601",41.03288,-73.7648,"White Plains","NY","Westchester"
"10602",41.119008,-73.732996,"White Plains","NY","Westchester"
"10603",41.05364,-73.78014,"White Plains","NY","Westchester"
"10604",41.06013,-73.73955,"West Harrison","NY","Westchester"
"10605",41.0095,-73.74518,"White Plains","NY","Westchester"
"10606",41.02065,-73.77588,"White Plains","NY","Westchester"
"10607",41.03949,-73.81214,"White Plains","NY","Westchester"
"10610",41.119008,-73.732996,"White Plains","NY","Westchester"
"10625",41.119008,-73.732996,"White Plains","NY","Westchester"
"10629",41.119008,-73.732996,"White Plains","NY","Westchester"
"10633",41.119008,-73.732996,"White Plains","NY","Westchester"
"10650",41.013696,-73.705975,"White Plains","NY","Westchester"
"10701",40.94702,-73.88034,"Yonkers","NY","Westchester"
"10702",41.119008,-73.732996,"Yonkers","NY","Westchester"
"10703",40.95765,-73.88114,"Yonkers","NY","Westchester"
"10704",40.91911,-73.86187,"Yonkers","NY","Westchester"
"10705",40.91929,-73.88928,"Yonkers","NY","Westchester"
"10706",40.99047,-73.86951,"Hastings On Hudson","NY","Westchester"
"10707",40.95961,-73.82291,"Tuckahoe","NY","Westchester"
"10708",40.9379,-73.83167,"Bronxville","NY","Westchester"
"10709",40.95337,-73.80885,"Eastchester","NY","Westchester"
"10710",40.96732,-73.84739,"Yonkers","NY","Westchester"
"10801",40.91751,-73.78396,"New Rochelle","NY","Westchester"
